product name,product price,product link
"GIGABYTE GeForce RTX 3080 GAMING OC 10G (LHR) Graphics Card, 10GB 320-Bit GDDR6X, PCI Express 4.0, 2 x HDMI 2.1, 3 x DisplayPort 1.4a",1439,https://www.newegg.ca/gigabyte-geforce-rtx-3080-gv-n3080gaming-oc-10gd/p/1FT-000A-003G7?Description=3080&cm_re=3080-_-1FT-000A-003G7-_-Product
,,
"WinFast RTX 3080 Ti LIFE ES LHR Graphics Card, 12GB 384-bit GDDR6X, Support PCI Express 4.0, 1365MHz Core Frequency and 19000MHz Memory Frequency, 1×HDMI2.1, 3×DisplayPort1.4a",4999,https://www.newegg.ca/lt-rtx-3080-ti-life-es-lhr/p/1FT-0040-00100?Description=3080&cm_re=3080-_-9SIADDZFFY5239-_-Product
,,
"LEADTEK GeForce RTX 3080 Ti LIFE ES (LHR) Video Card,12GB 384-bit GDDR6X,PCI Express 4.0,1×HDMI2.1 Interface, 3×DisplayPort1.4a Interface",2899,https://www.newegg.ca/p/1FT-0040-00135?Description=3080&cm_re=3080-_-9SIADDZGR11528-_-Product
,,
"MSI GeForce RTX 3080 SUPRIM X 10G LHR Graphics Card, 10GB 320-bit GDDR6X, PCI Express 4.0, 1×HDMI 2.1 Interface, 3×DisplayPort 1.4a Interface",2499,https://www.newegg.ca/msi-geforce-rtx-3080-rtx-3080-suprim-x-10g-lhr/p/1FT-0009-008A4?Description=3080&cm_re=3080-_-9SIADDZGPR8609-_-Product
,,
"GIGABYTE AORUS GeForce RTX 3080 MASTER 10G (LHR) Graphics Card, 10GB 320-Bit GDDR6X, PCI Express 4.0, 3×HDMI Interface, 3×DisplayPort Interface",2939,https://www.newegg.ca/gigabyte-geforce-rtx-3080-gv-n3080aorus-m-10gd/p/1FT-000A-003H0?Description=3080&cm_re=3080-_-9SIADDZGPR3597-_-Product
,,
MSI Gaming GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 Video Card RTX 3080 Ti Gaming X Trio 12G,2299,https://www.newegg.ca/msi-gaming-geforce-rtx-3080-ti-12gb-gddr6x-pci-express-4-0-video-card-rtx-3080-ti-gaming-x-trio-12g/p/1FT-0009-00708?Description=3080&cm_re=3080-_-1FT-0009-00708-_-Product
,,
GEFORCE RTX 3080 Ice Dragon Super Edition 10G GDDR6X Graphics Card (LHR Version),2899,https://www.newegg.ca/p/1FT-0040-000K2?Description=3080&cm_re=3080-_-9SIADDZFD51070-_-Product
,,
"INNO3D GeForce RTX 3080 Ice Dragon Super Edition (LHR) Graphics Card, 10GB 320-bit GDDR6X, PCI Express 4.0, 1×HDMI 2.1 Interface, 3×DisplayPort 1.4a Interface",1719,https://www.newegg.ca/inno3d-geforce-rtx-3080-rtx-3080-ice-dragon-super-edition-lhr/p/1FT-000N-001G0?Description=3080&cm_re=3080-_-1FT-000N-001G0-_-Product
,,
MSI Suprim GeForce RTX 3080 12GB GDDR6X PCI Express 4.0 Video Card RTX 3080 SUPRIM X 12G LHR,2099,https://www.newegg.ca/p/1FT-0009-008Y5?Description=3080&cm_re=3080-_-1FT-0009-008Y5-_-Product
,,
"GIGABYTE GeForce RTX 3080 VISION OC 10G (LHR) Graphics Card, 10GB 320-Bit GDDR6X, PCI Express 4.0, 2×HDMI Interface, 3×DisplayPort Interface",1418,https://www.newegg.ca/gigabyte-geforce-rtx-3080-gv-n3080vision-oc-10gd/p/1FT-000A-003G9?Description=3080&cm_re=3080-_-1FT-000A-003G9-_-Product
,,
Galaxy RTX Geforce 3080TI 12GB GDDR6 PCI Express 4.0 Metal master Video Card RTX 3080 Ti OC,2059,https://www.newegg.ca/p/1FT-00HM-00005?Description=3080&cm_re=3080-_-9SIAZYPHEV6467-_-Product
,,
"MSI GeForce RTX 3080 GAMING Z TRIO 10G (LHR) Graphics Card, 10GB 320-bit GDDR6X, PCI Express 4.0, 1×HDMI2.1 Interface, 3×DisplayPort1.4a Interface",2779,https://www.newegg.ca/msi-geforce-rtx-3080-rtx-3080-gaming-z-trio-10g-lhr/p/1FT-0009-008B3?Description=3080&cm_re=3080-_-9SIADDZH9P7264-_-Product
,,
MSI Gaming GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 ATX Video Card RTX 3080 GAMING TRIO PLUS 10G LHR,1269,https://www.newegg.ca/msi-geforce-rtx-3080-rtx-3080-gaming-trio-plus-10g-lhr/p/N82E16814137701?Description=3080&cm_re=3080-_-14-137-701-_-Product
,,
"ASUS TUF Gaming NVIDIA GeForce RTX 3080 O10G V2 GAMING Edition Graphics Card (PCIe 4.0, 10GB GDDR6X, LHR, HDMI 2.1, DisplayPort 1.4a, Dual Ball Fan Bearings, Military-grade Certification)",1438,https://www.newegg.ca/asus-geforce-rtx-3080-tuf-rtx3080-o10g-v2-gaming/p/1FT-000Y-006C3?Description=3080&cm_re=3080-_-1FT-000Y-006C3-_-Product
,,
ASUS TUF Gaming GeForce RTX 3080 TUF-RTX3080-O10G-GAMING Video Card,1650,https://www.newegg.ca/asus-geforce-rtx-3080-tuf-rtx3080-o10g-gaming/p/N82E16814126452?Description=3080&cm_re=3080-_-9SIBBB2HBZ1036-_-Product
,,
ASUS ROG Strix GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 Video Card ROG-STRIX-RTX3080-O10G-GAMING,1718,https://www.newegg.ca/asus-geforce-rtx-3080-rog-strix-rtx3080-o10g-gaming/p/N82E16814126457?Description=3080&cm_re=3080-_-14-126-457-_-Product
,,
"GIGABYTE GeForce RTX 3080 GAMING OC 10GB Video Card, GV-N3080GAMING OC-10GD",1520,https://www.newegg.ca/gigabyte-geforce-rtx-3080-gv-n3080gaming-oc-10gd/p/N82E16814932329?Description=3080&cm_re=3080-_-9SIAMW5GPH9075-_-Product
,,
"GIGABYTE AORUS GeForce RTX 3080 XTREME WATERFORCE 10GB Video Card, GV-N3080AORUSX W-10GD",3629,https://www.newegg.ca/gigabyte-geforce-rtx-3080-gv-n3080aorusx-w-10gd/p/N82E16814932372?Description=3080&cm_re=3080-_-9SIAHEBFRN0902-_-Product
,,
GIGABYTE Eagle GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card GV-N308TEAGLE-12GD,2464,https://www.newegg.ca/gigabyte-geforce-rtx-3080-ti-gv-n308teagle-12gd/p/N82E16814932439?Description=3080&cm_re=3080-_-14-932-439-_-Product
,,
GIGABYTE AORUS GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card GV-N308TAORUSX W-12GD,2029,https://www.newegg.ca/gigabyte-geforce-rtx-3080-ti-gv-n308taorusx-w-12gd/p/N82E16814932462?Description=3080&cm_re=3080-_-14-932-462-_-Product
,,
"ASUS ROG STRIX NVIDIA GeForce RTX 3080 GUNDAM EDITION Graphics Card (Limited Edition, PCIe 4.0, 10GB GDDR6X, HDMI 2.1, DisplayPort 1.4a, Axial-tech Fan Design, 2.9-slot, Super Alloy Power II)",4210,https://www.newegg.ca/asus-rog-strix-nvidia-geforce-rtx-3080-gundam-edition/p/N82E16814126506?Description=3080&cm_re=3080-_-9SIB307FPZ0712-_-Product
,,
"ZOTAC GAMING GeForce RTX 3080 AMP Holo 10GB GDDR6X 320-bit 19 Gbps PCIE 4.0 Gaming Graphics Card, HoloBlack, IceStorm 2.0 Advanced Cooling, SPECTRA 2.0 RGB Lighting, ZT-A30800F-10P",3479,https://www.newegg.ca/zotac-geforce-rtx-3080-zt-a3080f-10p/p/N82E16814500513?Description=3080&cm_re=3080-_-9SIADDZFD51585-_-Product
,,
ASUS ROG Strix GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3080-O10G-V2-GAMING LHR,1690,https://www.newegg.ca/p/1FT-000Y-00669?Description=3080&cm_re=3080-_-1FT-000Y-00669-_-Product
,,
"ZOTAC GAMING GeForce RTX 3080 Trinity OC 10GB GDDR6X 320-bit 19 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, SPECTRA 2.0 RGB Lighting, ZT-A30800J-10P",2599,https://www.newegg.ca/zotac-geforce-rtx-3080-zt-t30800j-10p/p/N82E16814500504?Description=3080&cm_re=3080-_-9SIA9U1FAT0799-_-Product
,,
MSI Ventus GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 x16 ATX Video Card RTX 3080 Ti VENTUS 3X 12G,1999,https://www.newegg.ca/p/1FT-0009-006E4?Description=3080&cm_re=3080-_-9SIAZYPHEU9165-_-Product
,,
MSI Ventus GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 Video Card RTX 3080 VENTUS 3X 10G OC,2999,https://www.newegg.ca/p/1FT-0009-006D8?Description=3080&cm_re=3080-_-1FT-0009-006D8-_-Product
,,
"GIGABYTE GeForce RTX 3080 VISION OC 10GB Video Card, GV-N3080VISION OC-10GD (REV2.0)",1419,https://www.newegg.ca/p/1FT-000A-002F0?Description=3080&cm_re=3080-_-9SIAPBWH9T3010-_-Product
,,
MSI Gaming GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 x16 Video Card RTX 3080 Ti Gaming Trio 12G,2998,https://www.newegg.ca/p/1FT-0009-006G8?Description=3080&cm_re=3080-_-1FT-0009-006G8-_-Product
,,
GAINWARD GeForce RTX 3080 Ti chasing the wind Ti 12GB GDDR6X PCI Express 4.0 Video Card RTX 3080 Ti Gaming X Trio 12G,2899,https://www.newegg.ca/gainward-ga102-225/p/27N-0075-00014?Description=3080&cm_re=3080-_-27N-0075-00014-_-Product
,,
GIGABYTE Gaming GeForce RTX 3080 GAMING OC WATERFORCE WB 10GB GDDR6X PCI Express 4.0 x16 ATX Video Card GV-N3080GAMINGOC WB-10GD,3189,https://www.newegg.ca/gigabyte-geforce-rtx-3080-gv-n3080gamingoc-wb-10gd/p/N82E16814932424?Description=3080&cm_re=3080-_-9SIAHEBG0C5575-_-Product
,,
"GAINWARD GeForce RTX 3080 Ti glare OC Edition Gaming Graphics Card (PCIe 4.0, 12GB GDDR6X, HDMI 2.1, 384bit,1695MHz)",3099,https://www.newegg.ca/gainward-ga102-225/p/27N-0075-00016?Description=3080&cm_re=3080-_-27N-0075-00016-_-Product
,,
"GAINWARD GeForce RTX 3080  Glare G Edition Gaming Graphics Card (PCIe 4.0, 10GB GDDR6X, HDMI 2.1, 320bit, 1710MHz)",2399,https://www.newegg.ca/gainward-ga102-202/p/27N-0075-00017?Description=3080&cm_re=3080-_-27N-0075-00017-_-Product
,,
"GAINWARD GeForce RTX 3080 Ti Star pole Blue Jazz OCEdition Gaming Graphics Card (PCIe 4.0, 12GB GDDR6X, HDMI 2.1, 384bit,1695MHz)",3599,https://www.newegg.ca/gainward-bule-jazz/p/27N-0075-00015?Description=3080&cm_re=3080-_-27N-0075-00015-_-Product
,,
ZOTAC GAMING GeForce RTX 3080 Trinity OC 10GB GDDR6X White Edition LHR (ZT-A30800K-10PLHR),1377,https://www.newegg.ca/p/1FT-000M-00316?Description=3080&cm_re=3080-_-1FT-000M-00316-_-Product
,,
MSI Gaming GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 x16 ATX Video Card RTX 3080 Gaming Z Trio,4181,https://www.newegg.ca/p/1FT-0009-008F1?Description=3080&cm_re=3080-_-9SIB518HCJ2614-_-Product
,,
MSI Gaming GeForce RTX 3080 12GB GDDR6X PCI Express 4.0 ATX Video Card RTX 3080 GAMING Z TRIO 12G LHR,1846,https://www.newegg.ca/p/1FT-0009-00A64?Description=3080&cm_re=3080-_-9SIBBB2HH69448-_-Product
,,
MSI Gaming GeForce RTX 3080 12GB GDDR6X PCI Express 4.0 ATX Video Card RTX 3080 GAMING Z TRIO 12G LHR,1800,https://www.newegg.ca/p/1FT-0009-00963?Description=3080&cm_re=3080-_-9SIB612HE82233-_-Product
,,
ASUS TUF Gaming NVIDIA GeForce RTX 3080 Ti 12GB GDDR6X Graphics Card,3336,https://www.newegg.ca/p/1FT-000Y-00685?Description=3080&cm_re=3080-_-9SIAFYUHP44128-_-Product
,,
PNY XLR8 GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card VCG3080T12TFXPPB,2249,https://www.newegg.ca/pny-geforce-rtx-3080-ti-vcg3080t12tfxppb/p/N82E16814133823?Description=3080&cm_re=3080-_-9SIAKWVGB37474-_-Product
,,
GIGABYTE AORUS Nvidia GeForce RTX 3080 Ti 12G NVIDIA Graphics,3199,https://www.newegg.ca/p/1FT-000A-003T0?Description=3080&cm_re=3080-_-9SIB42GHD95297-_-Product
,,
GDDR6X Gigabyte GeForce RTX 3080 GAMING OC 10G LHR Graphics Card 320bit PCI Express 4.0 16X PC RTX,2392,https://www.newegg.ca/p/1FT-000A-003U5?Description=3080&cm_re=3080-_-9SIB42GHD95676-_-Product
,,
"2021 Newst ASUS TUF Gaming NVIDIA GeForce RTX 3080 OC Edition Graphics Card- PCIe 4.0, 10GB GDDR6X,",3801,https://www.newegg.ca/p/1FT-000Y-006S1?Description=3080&cm_re=3080-_-9SIB517HCK3974-_-Product
,,
"ASUS ROG Strix GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3080-O10G-GUNDAM,WHITE GPU,WHITE Graphics Card",4999,https://www.newegg.ca/p/1FT-000Y-00611?Description=3080&cm_re=3080-_-1FT-000Y-00611-_-Product
,,
"ASUS TUF Gaming NVIDIA GeForce RTX 3080 OC Edition Graphics Card (PCIe 4.0, 12GB GDDR6X, LHR",1693,https://www.newegg.ca/p/1FT-000Y-00835?Description=3080&cm_re=3080-_-9SIBBB2HP98846-_-Product
,,
GAINWARD GeForce RTX 3080 Ti 12GB GDDR6X chasing the wind  PCI Express 4.0 16X Video Card,3389,https://www.newegg.ca/gainward-ga102-225/p/1FT-00FZ-00002?Description=3080&cm_re=3080-_-9SIAJECJ3G7832-_-Product
,,
MAXSUN GeForce RTX3080Ti Turbo X3 12G T1 GDDR6X PCI Express 4.0 Video Card RTX 3080 Ti Turbo X3 12G,1699,https://www.newegg.ca/p/1FT-009J-000A4?Description=3080&cm_re=3080-_-9SIB86YHAN0738-_-Product
,,
"ASUS TUF Gaming GeForce RTX 3080 Ti OC Edition Graphics Card (PCIe 4.0, 12GB GDDR6X, HDMI 2.1, DisplayPort 1.4a, Dual Ball Fan Bearings), TUF-RTX3080TI-O12G-GAMING",1949,https://www.newegg.ca/p/1FT-000Y-00614?Description=3080&cm_re=3080-_-1FT-000Y-00614-_-Product
,,
"GIGABYTE GeForce RTX 3080 VISION OC 10GB Video Card, GV-N3080VISION OC-10GD,NOT LHR",2320,https://www.newegg.ca/p/1FT-000A-002C6?Description=3080&cm_re=3080-_-9SIAPBWFD56637-_-Product
,,
"ASUS ROG Strix NVIDIA GeForce RTX 3080 Ti OC Edition Gaming Graphics Card (PCIe 4.0, 12GB GDDR6X,",3111,https://www.newegg.ca/p/1FT-000Y-006N1?Description=3080&cm_re=3080-_-9SIB517HBX0465-_-Product
,,
RTX 3080 Ti Gaming X Trio 12GB,2899,https://www.newegg.ca/p/1FT-0009-008F4?Description=3080&cm_re=3080-_-9SIB518HCJ2710-_-Product
,,
"EVGA GeForce RTX 3080 XC3 BLACK GAMING Video Card, 10G-P5-3881-KL, 10GB GDDR6X, iCX3 Cooling, ARGB LED, LHR",2299,https://www.newegg.ca/evga-geforce-rtx-3080-10g-p5-3881-kl/p/N82E16814487543?Description=3080&cm_re=3080-_-9SIA9U1FGC2193-_-Product
,,
"ASUS ROG Strix GeForce RTX 3080 Ti OC Edition Gaming Graphics Card (PCIe 4.0, 12GB GDDR6X, HDMI 2.1, DisplayPort 1.4a, Axial-tech Fan Design, 2.9-slot), ROG-STRIX-RTX3080TI-O12G-GAMING",2299,https://www.newegg.ca/p/1FT-000Y-00615?Description=3080&cm_re=3080-_-1FT-000Y-00615-_-Product
,,
"GIGABYTE GeForce RTX 3080 GAMING OC 10GB Video Card, GV-N3080GAMING OC-10GD (REV 2.0)",1438,https://www.newegg.ca/p/1FT-000A-002E7?Description=3080&cm_re=3080-_-9SIAPBWHAY5179-_-Product
,,
"GIGABYTE AORUS GeForce RTX 3080 XTREME 10GB Video Card, GV-N3080AORUS X-10GD,NOT LHR",3299,https://www.newegg.ca/p/1FT-000A-002D9?Description=3080&cm_re=3080-_-9SIADDZFG03141-_-Product
,,
"GIGABYTE AORUS GeForce RTX 3080 XTREME WATERFORCE 10GB Video Card, GV-N3080AORUSX W-10GD,NOT LHR",3191,https://www.newegg.ca/p/1FT-000A-002D2?Description=3080&cm_re=3080-_-9SIAPBWFD56639-_-Product
,,
ASUS ROG Strix GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 Video Card ROG-STRIX-RTX3080-O10G-WHITE-V2 LHR,1954,https://www.newegg.ca/p/1FT-000Y-007C8?Description=3080&cm_re=3080-_-9SIBBB2HBZ1824-_-Product
,,
"ASUS TUF Gaming NVIDIA GeForce RTX 3080 Ti Graphics Card (PCIe 4.0, 12GB GDDR6X, HDMI 2.1, DisplayPort 1.4a, Dual Ball Fan Bearings, Military-grade Certification), TUF-RTX3080TI-12G-GAMING",3834,https://www.newegg.ca/p/1FT-000Y-005V9?Description=3080&cm_re=3080-_-9SIB25VG003623-_-Product
,,
"ASUS ROG Strix GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3080-O10G-GAMING,Not LHR. Do not lock hashrate",2321,https://www.newegg.ca/p/1FT-000Y-00625?Description=3080&cm_re=3080-_-9SIB2K2GPN8674-_-Product
,,
"ASUS TUF Gaming NVIDIA GeForce RTX 3080 Ti OC Edition Graphics Card (PCIe 4.0, 12GB GDDR6X, HDMI",2768,https://www.newegg.ca/p/1FT-000Y-006N3?Description=3080&cm_re=3080-_-1FT-000Y-006N3-_-Product
,,
"AX GEFORCE RTX 3080 Ti X3W (LHR) Video Card,12GB 384-bit GDDR6X,PCI Express 4.0,1×HDMI Interface, 3×DisplayPort Interface",2799,https://www.newegg.ca/p/1FT-0040-00139?Description=3080&cm_re=3080-_-9SIADDZGR11358-_-Product
,,
MSI Ventus GeForce RTX 3080 12GB GDDR6X PCI Express 4.0 Video Card RTX 3080 VENTUS 3X PLUS 12G OC LHR,1249,https://www.newegg.ca/msi-geforce-rtx-3080-rtx-3080-ventus-3x-plus-12g-oc-lhr/p/N82E16814137712R?Description=3080&cm_re=3080-_-14-137-712R-_-Product
,,
GIGABYTE AORUS GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card GV-N308TAORUS X-12GD,1999,https://www.newegg.ca/gigabyte-geforce-rtx-3080-ti-gv-n308taorus-x-12gd/p/N82E16814932440R?Description=3080&cm_re=3080-_-14-932-440R-_-Product
,,
MSI Gaming GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 Video Card RTX 3080 Ti Gaming X Trio 12G and MSI SPATIUM Series M.2 2280 2TB PCI-Express 4.0 x4 NVMe 1.3 3D NAND Internal Solid State Drive (SSD) M470,2144,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4473875
,,
MSI Ventus GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card RTX 3080 Ti Ventus 3X 12G OC and Intel Core i7-11700K - Core i7 11th Gen Rocket Lake 8-Core 3.6 GHz LGA 1200 125W Intel UHD Graphics 750 Desktop Processor - BX8070811,2434,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4452857
,,
ASUS ROG STRIX GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-LC-RTX3080TI-O12G-GAMING and ASUS ROG Thor 1200 80+ Platinum 1200W Fully Modular RGB Power Supply with LIVEDASH OLED Panel and 10 Year Warranty,2474,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4405083
,,
ASUS TUF Gaming GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 Video Card TUF-RTX3080TI-12G-GAMING and ASUS ROG Crosshair VIII Dark Hero AM4 AMD X570S SATA 6Gb/s ATX AMD Motherboard,2543,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4431199
,,
Rosewill Hive Series 850W Full Modular Gaming Power Supply 80 PLUS Bronze Certified Single +12V Rail SLI CrossFire Ready - Hive-850s and ASUS TUF Gaming NVIDIA GeForce RTX 3080 OC Edition Graphics Card (PCIe 4.0 12GB GDDR6X LHR HDMI 2.1 Dis,1609,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4482196
,,
Rosewill SMG850 80 Plus Gold Certified 850W Fully Modular Power Supply | ATX 12V v2.31 EPS 12V v2.92 | 135mm Quiet Fan | Japanese Capacitors | 5 Year Warranty and ASUS TUF Gaming NVIDIA GeForce RTX 3080 OC Edition Graphics Card (PCIe 4.0 12,1639,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4482198
,,
Rosewill Hive Series 850W Full Modular Gaming Power Supply 80 PLUS Bronze Certified Single +12V Rail SLI CrossFire Ready - Hive-850s and ASUS ROG Strix NVIDIA GeForce RTX 3080 OC Edition Gaming Graphics Card (PCIe 4.0 12GB GDDR6X LHR HDMI 2,1684,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4484196
,,
GIGABYTE Vision GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card GV-N308TVISION OC-12GD and CORSAIR RMx Series (2021) RM1000x CP-9020201-NA 1000 W ATX12V / EPS12V SLI Ready CrossFire Ready 80 PLUS GOLD Certified Full Modular A,1949,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4452200
,,
Rosewill SMG850 80 Plus Gold Certified 850W Fully Modular Power Supply | ATX 12V v2.31 EPS 12V v2.92 | 135mm Quiet Fan | Japanese Capacitors | 5 Year Warranty and ASUS ROG Strix NVIDIA GeForce RTX 3080 OC Edition Gaming Graphics Card (PCIe,1714,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4484194
,,
ASUS TUF Gaming GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 Video Card TUF-RTX3080TI-O12G-GAMING and Rosewill - BRONZE Series - 1000-Watt Active PFC Power Supply - Continuous 104 Deg. F (40C) 80 PLUS Bronze Semi-Modular Cable Design ATX,1894,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4484330
,,
ASUS TUF Gaming GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 Video Card TUF-RTX3080TI-O12G-GAMING and ASUS ROG STRIX Z590-A GAMING WIFI LGA 1200 Intel Z590 SATA 6Gb/s ATX Intel Motherboard and Rosewill SMG750 80 Plus Gold Certified 750W,2183,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4452328
,,
Rosewill - BRONZE Series - 1000-Watt Active PFC Power Supply - Continuous 104 Deg. F (40C) 80 PLUS Bronze Semi-Modular Cable Design ATX 12V v2.3 / EPS 12V SLI CrossFire Ready - RBR1000-MS and ASUS ROG Strix NVIDIA GeForce RTX 3080 OC Editio,1674,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4484192
,,
GIGABYTE Gaming OC GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 ATX Video Card GV-N3080GAMING OC-10GD (rev. 2.0) (LHR) and GIGABYTE B550 AORUS ELITE AM4 AMD B550 ATX Motherboard with Dual M.2 SATA 6Gb/s USB 3.2 Gen 2 2.5 GbE LAN PCIe 4.0 an,1653,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4452438
,,
Rosewill - BRONZE Series - 1000-Watt Active PFC Power Supply - Continuous 104 Deg. F (40C) 80 PLUS Bronze Semi-Modular Cable Design ATX 12V v2.3 / EPS 12V SLI CrossFire Ready - RBR1000-MS and ASUS TUF Gaming NVIDIA GeForce RTX 3080 OC Editi,1599,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4482194
,,
GIGABYTE Gaming OC GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 ATX Video Card GV-N3080GAMING OC-10GD (rev. 2.0) (LHR) and GIGABYTE B550 AORUS PRO AC AM4 AMD B550 ATX Motherboard with Dual M.2 SATA 6Gb/s USB 3.2 Gen 2 Intel 802.11ac 2.5 GbE,1654,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4452440
,,
ASUS TUF Gaming NVIDIA GeForce RTX 3080 OC Edition Graphics Card (PCIe 4.0 12GB GDDR6X LHR HDMI 2.1 DisplayPort 1.4a Dual Ball Fan Bearings Military-grade Certification GPU Tweak) and ASUS AM4 TUF Gaming X570-Plus (Wi-Fi) ATX Motherboard wi,2254,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4471459
,,
ZOTAC AMP Holo GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 Video Card ZT-A30810F-10P and Intel Core i7-11700K - Core i7 11th Gen Rocket Lake 8-Core 3.6 GHz LGA 1200 125W Intel UHD Graphics 750 Desktop Processor - BX8070811700K and ASRoc,2267,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4405019
,,
ASUS ROG Strix GeForce RTX 3080 V2 OC Edition 10GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3080-O10G-V2-GAMING (LHR) and Intel Core i9-11900K - Core i9 11th Gen Rocket Lake 8-Core 3.5 GHz LGA 1200 125W Intel UHD Graphics 750 Desk,2494,https://www.newegg.ca/Product/ComboDealDetails?ItemList=Combo.4433971
,,
CORN GeForce RTX 3080Ti-12G6X PGF OC Graphics Card,4539,https://www.newegg.ca/corn-rtx-3080-ti-oc/p/1FT-0040-000M4?Description=3080&cm_re=3080-_-9SIADDZFD51063-_-Product
,,
CORN RTX 3080Ti-12G6X Apocalypse OC Graphics Card Lite Hash Rate,4129,https://www.newegg.ca/corn-rtx-3080-ti-oc/p/1FT-0040-000M6?Description=3080&cm_re=3080-_-9SIADDZFD51052-_-Product
,,
CORN GeForce RTX 3080Ti-12G6X X-GAMING OC Graphics Card LHR,3789,https://www.newegg.ca/corn-rtx-3080-ti-oc/p/1FT-0040-000M3?Description=3080&cm_re=3080-_-9SIADDZFD51018-_-Product
